"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
650212,0,0,1,13,6,0,0,"2021-09-23T23:50:14.000Z","@Jaime_Bassa Jaime plata.","replied_to","No Error",0.022846194,0.0018119812,0.01890341,0.007598988,"2021-09-23",0,0,0,0,0,0,0,0
651079,0,0,1,4,5,2,0,"2021-11-29T15:28:20.000Z","@JaimikO_o @JmaravenaB @fernando_atria 😂😂😂","replied_to","No Error",0.007979449,0.0009918213,0.00808288,0.0056377044,"2021-11-29",0,0,0,0,0,0,0,0
657888,0,0,1,4,6,1,0,"2021-12-27T01:49:41.000Z","@baradit Vamos encaminados a tener nuestra propia versión de FOX news 🤦‍♂️😕","replied_to","No Error",0.019100413,0.00056266785,0.015188923,0.005471028,"2021-12-27",0,0,0,0,0,0,0,0
679641,0,0,1,4,4,1,0,"2021-03-01T12:52:27.000Z","@baradit @efeortega @penguinlibroscl Hacemos un gran equipo Jorge! Abrazos de vuelta!!!","replied_to","No Error",0.002937317,0.00020265579,0.005693615,0.0054645548,"2021-03-01",0,0,0,0,0,0,0,0
684881,0,0,1,6,53,0,0,"2022-11-29T19:33:14.000Z","@rodrigo_logan En serio lograste ser abogado con ese nivel de interpretación?","replied_to","No Error",0.112953395,0.0014972687,0.0813853,0.0054079173,"2022-11-29",0,0,0,0,0,0,0,0
691531,0,0,1,4,3,3,0,"2021-08-18T02:06:14.000Z","@ElisaLoncon Hermoso","replied_to","No Error",0.0028430715,0.0001847744,0.0056176144,0.005355325,"2021-08-18",0,0,0,0,0,0,0,0
694063,0,0,1,3,4,1,0,"2022-10-17T22:34:14.000Z","@tere_marinovic Estas cosas?..... Jubilan????","replied_to","No Error",0.016021729,0.0005340576,0.012262905,0.0055859215,"2022-10-17",0,0,0,0,0,0,0,0
697871,0,0,1,16,6,5,0,"2021-05-25T16:23:23.000Z","@fernando_atria Osea usted suele alegar en contra de quien lo contrata?","replied_to","No Error",0.014011159,0.00034093857,0.012262905,0.005451609,"2021-05-25",0,0,0,0,0,0,0,0
699799,0,0,1,7,5,0,0,"2022-08-08T04:09:57.000Z","@MaldonadoCurti @ximerincon @matiaswalkerp @felipeharboe @marcelalabrana @cavilesb @Patrickcister @fchahin @DavidMoralesNor Los radicales VOTAMOS APRUEBO.!!!!","replied_to","No Error",0.03969839,0.0014686584,0.026058068,0.0057865805,"2022-08-08",0,0,0,0,0,0,0,0
706332,0,0,1,2,2,0,0,"2022-05-13T03:52:16.000Z","@cnashr @MEQChile @gdominguez_ Mira @LisetteVergaraR","replied_to","No Error",0.00804228,0.0009822845,0.008500882,0.006317357,"2022-05-13",0,0,0,0,0,0,0,0
706998,0,0,1,6,6,0,0,"2021-05-26T00:06:58.000Z","@ErreOtres @RomyBravoPuga @doctor911_cl @baradit Esa es la nueva pandemia, los endeudados por salvarse del COVID, un tema que aun no es tocado en profundidad. También lo es, el auge de la Funerarias","replied_to","No Error",0.020607091,0.0009775162,0.015796926,0.0055551752,"2021-05-26",0,0,0,0,0,0,0,0
707975,0,0,1,3,5,0,0,"2021-05-26T01:33:31.000Z","@ShiroGaMau_ars @Bigue2021 @bernardita_isa @fernando_atria ¿Usted dice que yo la expuse? ¿Me explica? 😷","replied_to","No Error",0.022139108,0.00061511993,0.015948927,0.0056830146,"2021-05-26",0,0,0,0,0,0,0,0
721480,0,0,1,5,3,3,0,"2021-09-28T00:14:03.000Z","@arancibialmte Muy original los originarios.","replied_to","No Error",0.011372286,0.0004339218,0.010286893,0.0054192445,"2021-09-28",0,0,0,0,0,0,0,0
738771,0,0,1,6,4,3,0,"2022-02-28T15:30:39.000Z","@NachoOrtega @Carol_Queer @convencioncl @gdominguez_ Lo mismo ha pasado con Logan, Marinovic y Zuñiga. Así es.","replied_to","No Error",0.01834645,0.000872612,0.014352918,0.0055422294,"2022-02-28",0,0,0,0,0,0,0,0
748619,0,0,1,6,6,2,0,"2021-11-16T02:14:34.000Z","@Gxpedition @mcubillossigall El ministerio de la mujer cerro esas casas de acogida dejando a muchas mujeres víctimas sin redes de apoyo, las dejo a la deriba.","replied_to","No Error",0.09033044,0.0035858154,0.039444692,0.00746953,"2021-11-16",0,0,0,0,0,0,0,0
752579,0,0,1,13,7,2,0,"2022-01-25T04:32:27.000Z","@l2kibao @karvalay @AtalaKaren @mdaza_abogado El caso de los ministros de Rancagua fue grave, pero cuantos casos más puede mencionar. El + del 90% app. de los jueces son de primera instacia, y de ellos, solo el 20% son penales, por quienes fundan las criticas al pjud, pero del 80% restante...","replied_to","No Error",0.027206551,0.000705719,0.02103047,0.0057186154,"2022-01-25",0,0,0,0,0,0,0,0
786962,0,0,1,4,3,2,0,"2021-12-09T20:48:04.000Z","@mcubillossigall Excelente. Estamos contigo.","replied_to","No Error",0.0026074578,0.00019311905,0.0055891145,0.005427336,"2021-12-09",0,0,0,0,0,0,0,0
795596,0,1,0,8,8,0,0,"2021-11-19T14:13:39.000Z","@mcubillossigall @sebastiansichel Sra cubillos, ud esta hipotecando su capital politico.....no se olvide, se lo recordaremos en el futuro","replied_to","No Error",0.10870059,0.0019550323,0.071433455,0.0062396824,"2021-11-19",0,0,0,0,0,0,0,0
806680,0,1,0,7,8,0,0,"2021-10-01T13:04:31.000Z","@barbie16147610 @BARRILETEGAGO @mcubillossigall Lea lo q escribió varias veces y grabeselo, falta le hace","replied_to","No Error",0.11388343,0.0024604797,0.0810151,0.0074306927,"2021-10-01",0,0,0,0,0,0,0,0
810018,0,0,1,6,8,0,0,"2022-02-09T14:50:08.000Z","@ZenCivilidad @mdaza_abogado @convencioncl Estarías acabando con todo el gremio de abogados","replied_to","No Error",0.09655223,0.005302429,0.03599453,0.030969119,"2022-02-09",0,0,0,0,0,0,0,0
810388,0,0,1,12,8,0,0,"2022-04-15T20:38:53.000Z","@pvelosov @Jaime_Bassa Estamos hablando de alguien que se autoapuñalo , así de grande es su credibilidad...no le demos tribunas a personas que solo buscan conservar sus privilegios, el 4 de septiembre con mayor razón Aprobamos!!","replied_to","No Error",0.16331999,0.009841919,0.08582769,0.053654157,"2022-04-15",0,0,0,0,0,0,0,0
825964,0,1,0,13,11,0,0,"2021-03-21T12:41:39.000Z","@Hugo_Gutierrez_ Presentate a la justicia... Oye forrest gump para de correr y de arrancar. Tienes susto ooooo","replied_to","No Error",0.17545098,0.005493164,0.15414265,0.009696201,"2021-03-21",0,0,0,0,0,0,0,0
831487,0,0,1,5,3,3,0,"2021-11-23T13:15:38.000Z","@Miltonmarcelo @mcubillossigall X 2","replied_to","No Error",0.007853788,0.0007200241,0.007322875,0.0062849927,"2021-11-23",0,0,0,0,0,0,0,0
834284,0,0,1,3,4,2,0,"2021-06-20T02:14:58.000Z","@pepemella @Hugo_Gutierrez_ Luisito comunica sabe 👌👌👌","replied_to","No Error",0.015833238,0.0004529953,0.013554913,0.0054176264,"2021-06-20",0,0,0,0,0,0,0,0
837105,0,0,1,6,4,3,0,"2021-09-10T18:15:06.000Z","@Valenti67552416 @milenaeldan @viax @mdaza_abogado  no te lo pierdas.","replied_to","No Error",0.011372286,0.00047445297,0.009906891,0.0056409407,"2021-09-10",0,0,0,0,0,0,0,0
837452,0,1,0,28,16,0,0,"2021-08-29T21:05:48.000Z","@Elhermo95944057 @vivianavalher @Hugo_Gutierrez_ @estrellaiquique La posición de la mano es totalmente diferente. Junto con la expresión facial. Intentó aportar.. se humilló","replied_to","No Error",0.027677942,0.0007867813,0.019483518,0.0058998563,"2021-08-29",0,0,0,0,0,0,0,0
840279,0,0,1,6,4,4,0,"2022-07-17T11:49:44.000Z","@ChapiGoL @CotyPaulina @CaneloCarola @fernando_atria 🍐🌳🐸🚓","replied_to","No Error",0.009047564,0.0006723404,0.007797878,0.00560534,"2022-07-17",0,0,0,0,0,0,0,0
841244,1,0,0,9,24,0,0,"2021-03-22T19:01:42.000Z","@danielstingo Daniel estás para el Peral","replied_to","No Error",0.020607091,0.0007724762,0.015416925,0.0057347976,"2021-03-22",0,0,0,0,0,0,0,0
843000,0,0,1,17,7,7,0,"2022-04-17T13:26:00.000Z","@JanisMeneses_D6 Yo he ido leyendo todo lo que han escrito y aprobado a firme, por otro lado e visto las sesiones y escuchado y presenciado muchas de las posturas extremas con sus argumentos ideogilizados, no lo considero una mentira, pq ha sido la realidad de la CC, por eso votaré RECHAZO.","replied_to","No Error",0.081625134,0.0018405914,0.06023245,0.006304411,"2022-04-17",0,0,0,0,0,0,0,0
843906,0,0,1,4,3,2,0,"2021-07-14T15:31:07.000Z","@labeasanchez @IgnacioAchurra @giovannaroa 4 horas para cocinar","replied_to","No Error",0.008419261,0.00039339066,0.007778878,0.005548702,"2021-07-14",0,0,0,0,0,0,0,0
846020,0,0,1,5,3,2,0,"2022-01-05T10:41:31.000Z","@tere_marinovic Esoooooo!!!!","replied_to","No Error",0.011309455,0.0016784668,0.008538882,0.005854546,"2022-01-05",0,0,0,0,0,0,0,0
860092,0,0,1,9,14,0,0,"2022-03-20T15:17:47.000Z","Definitivamente la @patriciapolitz se transformo en una radical de izquierda dura, entró por la puerta equivocada a la convención","replied_to","No Error",0.11398677,0.0024795532,0.0811385,0.005838364,"2022-03-20",0,0,0,0,0,0,0,0
886526,0,0,1,11,6,7,0,"2021-07-16T00:31:25.000Z","@el_MAX_2021 @NIGomezBaeza @raneumannb @ElisaLoncon Lo viste tú o te lo contaron ?","replied_to","No Error",0.015896067,0.00052690506,0.012452906,0.0055211927,"2021-07-16",0,0,0,0,0,0,0,0
888431,0,0,1,7,5,2,0,"2022-07-20T12:45:03.000Z","@Elias_Parada_S @Hugo_Gutierrez_ @ximerincon Quedamos a la espera de las disculpas públicas del Diputado..... cric-cric....","replied_to","No Error",0.024260364,0.00044107437,0.019161236,0.0056150495,"2022-07-20",0,0,0,0,0,0,0,0
907430,0,0,1,7,4,2,0,"2022-05-19T16:10:24.000Z","@Hugo_Gutierrez_ Como se elige este nuevo directorio?","replied_to","No Error",0.0041782153,0.00024080276,0.0064203693,0.005383644,"2022-05-19",0,0,0,0,0,0,0,0
917979,0,0,1,11,4,2,0,"2022-09-24T16:40:25.000Z","@manuconstituye No, viejo. La mayoría tiene la llave para poner orden y seriedad.","replied_to","No Error",0.04760506,0.001077652,0.032799274,0.005526047,"2022-09-24",0,0,0,0,0,0,0,0
931393,0,0,1,10,15,2,0,"2022-02-17T03:16:54.000Z","@FernandoWilsonL @edcasoz @Ktymontealegre Bueno, no del todo. ¿Dónde está el otro sector? ¿por qué no existe una derecha que haga contrapeso?","replied_to","No Error",0.02072494,0.00059366226,0.01617693,0.0055001555,"2022-02-17",0,0,0,0,0,0,0,0
932370,0,0,1,13,8,7,0,"2022-04-20T01:49:15.000Z","@luisAgu24888462 @PaulinaMunozE @baradit Lamento la situación de su madre, si ya lleva tres años esperando, está absolutamente seguro y confiado que ella se va a operar en septiembre, una vez que la NC (eventualmente) sea aprobada?, El derecho a la salud existe, que la pública sea pésima es otro tema, saludos","replied_to","No Error",0.039226998,0.00081539154,0.027476108,0.0053674616,"2022-04-20",0,0,0,0,0,0,0,0
943240,0,0,1,8,4,4,0,"2021-10-20T19:14:17.000Z","@mcubillossigall Es la descripción perfecta de la constitución q nos rige desde 1980","replied_to","No Error",0.021432023,0.0005722046,0.017012933,0.0053310515,"2021-10-20",0,0,0,0,0,0,0,0
959922,0,0,1,13,5,4,0,"2022-05-23T03:59:18.000Z","@CorbalanXinena @pandorita206 @Jaime_Bassa Por acá también pero siempre me pierdo la introducción pero después busco el vídeo y lo guardo","replied_to","No Error",0.005026425,0.00025629997,0.0064203693,0.0054467544,"2022-05-23",0,0,0,0,0,0,0,0
960179,0,0,1,7,5,4,0,"2021-04-23T12:39:34.000Z","@mcubillossigall De acuerdo.  Pero,  el gobierno lo ha hecho muy mal.","replied_to","No Error",0.03875561,0.0007009506,0.030595649,0.005537375,"2021-04-23",0,0,0,0,0,0,0,0
967018,0,1,0,6,12,0,0,"2022-05-23T17:51:01.000Z","@The_Francis @Jaime_Bassa Jajajja sueña 🤣 es gratis 😂","replied_to","No Error",0.0073197307,0.00031471252,0.007721877,0.0054095355,"2022-05-23",0,0,0,0,0,0,0,0
968026,0,0,1,4,5,2,0,"2022-08-18T00:33:12.000Z","@MrBlue3440 @Jaime_Bassa RECHAZOOOOO","replied_to","No Error",0.038991302,0.0015068054,0.020579277,0.0062526283,"2022-08-18",0,0,0,0,0,0,0,0
987795,0,0,1,14,10,2,0,"2022-02-21T21:00:03.000Z","@magiannetti63 @pelaocongatos @mdaza_abogado @latercera @convencioncl Es más, mándame un mensaje si quieres y te explico la diferencia entre jurisdicción y competencia, pero no son lo mismo y acá no se está proponiendo un tribunal con competencia especial, sino, una jurisdicción distinta.","replied_to","No Error",0.017718147,0.0005555153,0.014960921,0.0055066287,"2022-02-21",0,0,0,0,0,0,0,0
988767,0,0,1,10,8,0,0,"2021-08-11T11:58:55.000Z","@patricionavia @Marcela53002343 Explicaciones y justificaciones de @fernando_atria @BenitoBaranda y @patriciapolitz sobre el acto de “aumentarse” asignación de recursos, son ejemplo del NO comprender el sentido negativo del concepto *LUCRO* (conseguir lo que se desea) ni del significado de *ABUSO DE PODER*","replied_to","No Error",0.04785245,0.0013828278,0.03257891,0.0054499907,"2021-08-11",0,0,0,0,0,0,0,0
989840,0,0,1,4,3,2,0,"2022-05-25T20:15:41.000Z","@santosfreaks @HernanLarrain A ver?","replied_to","No Error",0.023788974,0.004825592,0.011312899,0.0055810665,"2022-05-25",0,0,0,0,0,0,0,0
992055,0,0,1,3,2,2,0,"2022-04-21T02:22:13.000Z","@user17700871792 @baradit Jajaja buena!!","replied_to","No Error",0.0066600125,0.0002706051,0.0072088744,0.0053731254,"2022-04-21",0,0,0,0,0,0,0,0
992599,0,0,1,5,3,2,0,"2021-10-24T23:40:10.000Z","@DrCmiranda2511 @AlemaniaenCL @patriciapolitz @UEenChile @ONUChile @IsraelinChile @comjudiachile Para ti.","replied_to","No Error",0.02873857,0.0015258789,0.018452216,0.0058157085,"2021-10-24",0,0,0,0,0,0,0,0
999382,0,0,1,5,4,0,0,"2022-02-22T21:21:27.000Z","@JoignantAlfredo @jfcorread @patriciapolitz @biobio Apaga el ventilador mercenario, la discusión se volvió a dar, y bien, se cerró acuerdo.","replied_to","No Error",0.17545098,0.0045776367,0.14150882,0.008013252,"2022-02-22",0,0,0,0,0,0,0,0
1002904,0,0,1,7,9,0,0,"2022-04-21T13:27:30.000Z","@IgnacioAchurra Que manera de Vender Humo...si el Gobierno de turno no hace cambios administrativos, de fiscalización y de tipo de educación que se otorga,es lo mismo cualquier derecho consagrado. Hoy tenemos derechos y no se cumplen,creen que con una nueva Constitución política eso cambiará?","replied_to","No Error",0.06381883,0.0012111664,0.04910661,0.0056085763,"2022-04-21",0,0,0,0,0,0,0,0
1025909,0,0,1,10,6,2,0,"2022-08-21T12:14:12.000Z","@baradit Solo darles infinitas gracias , el resultado es un texto maravilloso, #AprueboFeliz","replied_to","No Error",0.0026231653,0.00023722649,0.005688865,0.005428954,"2022-08-21",0,0,0,0,0,0,0,0
1039507,0,0,1,10,6,0,0,"2021-11-10T21:02:52.000Z","@NYC_Prod @tere_marinovic @martinarrau @rocicantuarias @vox_es Provocación tras provocación. Mientras tanto el pueblo puede seguir esperando. Así con los modelos democráticos representativos.","replied_to","No Error",0.046368107,0.0015735626,0.030154925,0.0064532873,"2021-11-10",0,0,0,0,0,0,0,0
1085511,0,0,1,4,7,2,0,"2021-07-23T03:48:45.000Z","@mktpablo @chileconvoca @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr @Chileokulto @Chile_Alerta @angelino_cl @Valeria2728 @Grupo3DMusic @central_cbla @munichue @RadioKurruf @UNAPEC @ChileAlertaApp @AiepAntofa @CIELO_TRONADOR @siliconvalle @El_Ciudadano @prensaopal @DisidentesChile @Radio19deAbril  @EstallidoTw @ChileLibre4 @agendadeldiablo @DeFrente_cl @ERegionalista @valpoinformado @tv_piola @capucha_informa @rsumen @Reporteros2020 @Muni_Concepcion @Radio_Camila_Tv @Sedebecompartir","replied_to","No Error",0.0665887,0.007896423,0.034782536,0.009023022,"2021-07-23",0,0,0,0,0,0,0,0
1184176,0,0,1,6,5,3,0,"2021-08-03T02:12:50.000Z","@DondeJita @tere_marinovic No entiendo la burla en pro del debate constructivo","replied_to","No Error",0.027442247,0.00051259995,0.018516673,0.0054030623,"2021-08-03",0,0,0,0,0,0,0,0
1185802,0,0,1,5,6,2,0,"2022-07-01T17:19:19.000Z","@patriciapolitz @convencioncl Mi voto Rechazó porque no recibió la opinión de todos el país lo construimos todos","replied_to","No Error",0.01847211,0.00054597855,0.0151129225,0.005603722,"2022-07-01",0,0,0,0,0,0,0,0
1198736,0,1,0,8,18,0,0,"2022-05-12T18:59:33.000Z","@ucatolica @mcubillossigall @tqhdc @cppublicasuc @ForoConst_UC Es que el aporte constructivo es algo que @mcubillossigall  desconoce por completo…","replied_to","No Error",0.09351514,0.001335144,0.06582214,0.0055147195,"2022-05-12",0,0,0,0,0,0,0,0
1248211,0,0,1,8,4,2,0,"2021-01-20T10:19:00.000Z","@RenatoGarinG Vamos garin  es parte de lo mismo","replied_to","No Error",0.0065657673,0.00039339066,0.007778878,0.0055017737,"2021-01-20",0,0,0,0,0,0,0,0
1262981,0,0,1,5,10,0,0,"2022-05-16T21:51:56.000Z","@mcubillossigall Jjajajajajaja te vamos a creer q te preocupa los estudiantes de u estatales, si crees q la educación es un bien de consumo, como la salud la vivienda el agua.","replied_to","No Error",0.1013248,0.0021457672,0.06564732,0.005566503,"2022-05-16",0,0,0,0,0,0,0,0
1283869,0,0,1,8,8,2,0,"2021-12-27T12:46:26.000Z","@Ignacio54730391 @RenatoGarinG A mí me enseñaron lo mismo, es por eso que salen con tanta antelación, para poder juntar lo necesario, así que prepárense 😊 Saludos","replied_to","No Error",0.011183795,0.00044584274,0.010476895,0.0057606893,"2021-12-27",0,0,0,0,0,0,0,0
1289177,0,0,1,1,6,0,0,"2021-12-28T21:24:02.000Z","@LoretoIturriaga @tere_marinovic Listo.","replied_to","No Error",0.004492367,0.00029206276,0.0063823694,0.0054694093,"2021-12-28",0,0,0,0,0,0,0,0
1295186,0,0,1,2,4,0,0,"2021-07-01T22:01:59.000Z","@NatividadLlanq3 saludos y a las espectativas.","replied_to","No Error",0.0028744866,0.00019550323,0.005693615,0.005437045,"2021-07-01",0,0,0,0,0,0,0,0
1300330,0,0,1,5,11,0,0,"2022-02-16T02:45:25.000Z","@rodrigo_logan @OscarML1980 @BSepulvedaHales En la otra cuenta de 4000 seguidores la sepulveda  me bloqueó por decir lo mismo, pero tengo otra chica y lo digo igual saludos","replied_to","No Error",0.11367676,0.003414154,0.076819435,0.0063497215,"2022-02-16",0,0,0,0,0,0,0,0
1306233,0,0,1,2,4,0,0,"2021-05-04T13:53:24.000Z","@tere_marinovic Por Dios, que todo salga bien. Un abrazo a las dos","replied_to","No Error",0.0038326487,0.0002193451,0.005874116,0.0054645548,"2021-05-04",0,0,0,0,0,0,0,0
1314848,0,0,1,3,7,0,0,"2022-06-25T03:16:46.000Z","@Juancarlo81 @jgalemparte @rcastillomurill @PatoFdez comentarios como este... neutralizan a Fernandez, 15 iguales.","replied_to","No Error",0.06104896,0.001449585,0.03599453,0.006809296,"2022-06-25",0,0,0,0,0,0,0,0
1332502,0,0,1,17,6,3,0,"2022-04-13T22:40:33.000Z","@mdaza_abogado @convencioncl Yo No quiero que mis emblemas representen a una nación unitaria desmembrada por la plurinacionalidad ¿Usted si?","replied_to","No Error",0.06025757,0.002670288,0.033901088,0.005964585,"2022-04-13",0,0,0,0,0,0,0,0
1338999,0,0,1,6,13,1,0,"2022-03-01T14:37:57.000Z","@nicolaswarde @convencioncl Y no van a criticar el actuar de Rojas Vade porque, en el fondo, están de acuerdo con su actitud nada ética.","replied_to","No Error",0.1269396,0.0013065338,0.11172232,0.0054645548,"2022-03-01",0,0,0,0,0,0,0,0
1341150,0,0,1,14,10,1,0,"2022-03-01T22:24:59.000Z","El @Senado_Chile NO se toca! Del  @Senado_Chile salieron grandes Presidentes ,que sirvieron a #Chile hasta las últimas consecuencias.Junto  a la @Camara_cl debe recuperar su potestad Constituyente ,pues la @convencioncl responde a un dominio extranjero.#NoALaNuevaConstitucion","replied_to","No Error",0.032627538,0.0012493134,0.022319598,0.005670069,"2022-03-01",0,0,0,0,0,0,0,0
1344313,0,0,1,4,5,2,0,"2022-02-18T03:34:37.000Z","@LaissezFaire_21 @tere_marinovic ¿Teníamos una real y auténtica libertad?","replied_to","No Error",0.014450971,0.0005698204,0.0113889,0.005479119,"2022-02-18",0,0,0,0,0,0,0,0
1374846,0,0,1,8,4,2,0,"2022-08-02T01:45:02.000Z","@mcubillossigall Porque ellos dicen ,y creen , que la violencia es la partera de la historia.","replied_to","No Error",0.030859824,0.0014877319,0.019419061,0.0067057298,"2022-08-02",0,0,0,0,0,0,0,0
1390576,0,0,1,2,5,2,0,"2022-08-03T01:52:00.000Z","@Mister_Wolf_0 @TalcaParisyRock @mcubillossigall Hecho.. Denunciada!","replied_to","No Error",0.019226074,0.00071048737,0.013706914,0.0061878995,"2022-08-03",0,0,0,0,0,0,0,0
1398288,0,0,1,5,4,3,0,"2022-09-14T16:59:29.000Z","@tere_marinovic Iban a ver el show","replied_to","No Error",0.0068170885,0.00031232834,0.0073988754,0.0054613184,"2022-09-14",0,0,0,0,0,0,0,0
1407036,0,0,1,6,7,1,0,"2022-04-20T01:12:59.000Z","@NatividadLlanq3 Esto es lo escrito. Como la Constitución de Venezuela. Puros derechos y nada de hechos. Viviendas para todos. Con qué ropa?","replied_to","No Error",0.10522962,0.0041770935,0.053791173,0.0059807673,"2022-04-20",0,0,0,0,0,0,0,0
1411778,0,0,1,3,9,0,0,"2022-07-21T21:27:53.000Z","@PensarPublico La @mcubillossigall no quería separacio  y se separa altiro 🤔","replied_to","No Error",0.044141594,0.00086307526,0.030265106,0.0055972487,"2022-07-21",0,0,0,0,0,0,0,0
